audio_path,text,native_emotion_label,split,valence_label,source_hf_repo
Ses01F_impro05_M025.wav,It's a gift.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03F_script02_2_F029.wav,No.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro04_M011.wav,... and there's no reason that--that something won't come up like really soon.  All right?  So you just gotta--,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02M_impro03_M027.wav,"Oh, it will, obviously you know. But I know it's something - I don't know, you never really think about it happening, like before hand.",happy,train,positive,AbstractTTS/IEMOCAP
Ses03M_script01_3_F021.wav,Not like that you're not.,happy,train,positive,AbstractTTS/IEMOCAP
Ses01F_impro05_F008.wav,Flight seven fourteen.,angry,train,negative,AbstractTTS/IEMOCAP
Ses01F_script01_3_F021.wav,Not like that you're not.,happy,train,positive,AbstractTTS/IEMOCAP
Ses04F_impro07_F024.wav,"So this works out perfectly.  Because I was worried if I didn't get in to U.S.C., then I would have to go somewhere far away and then-",excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_impro03_M024.wav,Just for me.  Come on.  I'm your best friend.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_script01_2_M009.wav,"Hey look, it's a nice day, huh?  Why are we arguing?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script02_2_F035.wav,"Augie, you brought refreshments.",excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_script03_1_F019.wav,"Well, what if one of us dies, does the other laugh then?",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_script01_1_M009.wav,You know that Larry's not coming back and I know it.  So why do we go on letting him think that we believe with him?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_script03_1_M031.wav,"See, you know I don't care what you do.  You could paint yourself green and run naked to the Place Vendome.",happy,train,positive,AbstractTTS/IEMOCAP
Ses03M_impro08b_F024.wav,Alright Thanks.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02M_script02_2_M006.wav,"Well, what's bugging you?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_script01_3_F010.wav,"Chris, I've been ready for a long time.",excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_impro02_F000.wav,Yeah.  They just called.,sad,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro02_M019.wav,It's just really unfair.  This is- this is bullshit.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro07_F039.wav,Why don't you take kung fu?,excited,train,positive,AbstractTTS/IEMOCAP
Ses01M_impro01_F001.wav,My window is open.,angry,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro07_F022.wav,"...because also on the list of their, um, like G.E.'s or whatever, you have a lot of choices within every single one.  So you can, like, try things out and not just be like, oh, I have to take math, oh, I have to take this.  You know what I mean?",excited,train,positive,AbstractTTS/IEMOCAP
Ses01M_impro02_F021.wav,I love you too.,sad,train,negative,AbstractTTS/IEMOCAP
Ses04M_script01_1_F000.wav,What's he going to say?  Maybe we ought to tell him before he sees it.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01M_script01_3_M015.wav,You felt something that far back?,excited,train,positive,AbstractTTS/IEMOCAP
Ses01M_script01_1_F002.wav,How could he see it?  I was the first one up and he was still in bed.,surprise,train,,AbstractTTS/IEMOCAP
Ses04F_script01_1_M038.wav,"The business, the business doesn't inspire me.",angry,train,negative,AbstractTTS/IEMOCAP
Ses03M_script01_3_F008.wav,"Well, I don't know, embarrassed of her since I came.",sad,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro05a_M026.wav,"You're the manager? You don't know where you work for, you don't know where you're at and you're the manager?",angry,train,negative,AbstractTTS/IEMOCAP
Ses04M_script02_2_M031.wav,"And we'll have three fat rosy kids and ha, ha, ha, baby, the joke's on us, 'cause you know what you get, Carla?  You know what you get?  This.",angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro05_F006.wav,"Well, I mean, you know that happens pretty often that sometimes baggage -- -- gets lost.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02F_script01_2_F018.wav,I can't help it.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro05_F012.wav,"I didn't agree.  [GARBAGE] I paid the airline to take care of things for me.  When you pay for something, there should be some sort of guarantee that it's gonna come through.",angry,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro02_M024.wav,Next week.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_script02_1_M013.wav,"Are you kidding?  We'd miss it. We just got here, what's the point of coming out here if we are just going to leave.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_impro03_M004.wav,"No, no, no, no, no, no she just... she's not a citizen but she wants her visa, yeah. She's going to pay me fifty thousand dollars to marry her and stay married to her for two years.",excited,train,positive,AbstractTTS/IEMOCAP
Ses05M_script03_1_M006.wav,"Oh, what shall we do if they suddenly walk in on us.",excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_script02_1_F012.wav,Pass up what? A bunch of fish. They swim up to the beach and they flop around and they swim away and then they die.,angry,train,negative,AbstractTTS/IEMOCAP
Ses03M_script02_1_M006.wav,"You know, the flashlight, the silver one?  There's only one isn't there?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro01_M018.wav,You- shouldn't you have like a sign or something maybe like up on the counter when you get the applica- maybe on the application,angry,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro07_M022.wav,[LAUGHTER],excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_script02_1_M008.wav,"No, of course. Yours and mine. Our flashlight. Yours and mine. Mi flashlight is su flashlight. Naturally.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro06_M005.wav,"It's good, you know.  you know It hurts I know.  I know what it's like to lose someone like that.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02M_impro05_F002.wav,"Okay. Well, um- the f.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01F_impro05_M007.wav,all right- okay.  And you lost your bag? Is that- that the issue?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_impro02_F021.wav,You know- you know how this works.  I have to go.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro07_F007.wav,"Oh my Gosh. I thought there was like, maybe going to be some, like I don't know if you are going to get in or not, so I'm really glad that you did.",excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_script01_1_F039.wav,"All right, but don't think like that.",sad,train,negative,AbstractTTS/IEMOCAP
Ses02F_script02_2_F017.wav,"And while we were dancing, you said the softest, most intimate things to me right into my ear so that I could feel them as much as hear them.",sad,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro02_M001.wav,This is really-this is unfair.,sad,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro07_M020.wav,"They don't live here.  They don't know, right?",excited,train,positive,AbstractTTS/IEMOCAP
Ses01F_impro05_F018.wav,Do you understand who my husband is?,angry,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro07_F066.wav,"No.  But I'm thinking I might, you know, like audition for a play or something.  I don't really want to do the sorority thing.  I'm not really feeling that vibe with the",excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_script03_2_F014.wav,Don't be so stupid.,angry,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro07_F002.wav,"Oh, U.S.C.? Oh my Gosh, that's awesome, that was your top choice, right?",surprise,train,,AbstractTTS/IEMOCAP
Ses05F_impro07_F025.wav,"I don't know how I feel about that, but-",excited,train,positive,AbstractTTS/IEMOCAP
Ses05M_script03_1_M014.wav,"All the futile mortals who try to make life unbearable.  Laugh at them, Be flippant.  Laugh at everything, all their sacred shibboleths.",excited,train,positive,AbstractTTS/IEMOCAP
Ses01M_script03_1_M038.wav,Oh that was a rouser wasn't it?,excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_script02_2_F006.wav,"Look, it's-we just-we're looking at this evening in a different way, both of us. We both have different ideas of it.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_impro07_M015.wav,You have to get married.  Well you are married to Chuck.  You're Mrs. Nash.  Not to be confused with Mrs. Dash which is the popular seasoning.,excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_impro06_M000.wav,I ah--,sad,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro05_F005.wav,"Yeah, well the chances of it being lost forever, you know, are slight because -- -- you were in the --",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04M_impro08_F006.wav,"Yes, and I've been through all of the menus, pushed one and star and pound and all of that stuff and I'm just trying to get through to a person who can",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro04_F004.wav,So I'll have to wait twenty five years-,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_impro07_F017.wav,Do you--are you one of those like four a clock in the morning practices?  Is it--that's more like swimming and- --ballet and things like that.,excited,train,positive,AbstractTTS/IEMOCAP
Ses02M_script02_1_M015.wav,"oh man. Like a kid, it's amazing I got out of the house with my fly zipped.",excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_script02_2_F016.wav,Do you remember the last time we came here?,sad,train,negative,AbstractTTS/IEMOCAP
Ses04F_script01_1_M013.wav,For God's sake three years.  Nobody comes back after three years.  It's insane.,angry,train,negative,AbstractTTS/IEMOCAP
Ses03F_script01_3_F021.wav,I don't know if I ever can forgive you for that. Why'd you wait so long? I sat in my room wondering if I was crazy for thinking about you.,happy,train,positive,AbstractTTS/IEMOCAP
Ses02F_impro07_M001.wav,"Oh, you got what?  Where?",excited,train,positive,AbstractTTS/IEMOCAP
Ses05M_script03_1_M018.wav,No.  That fire will fade along with our passion.,excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_script03_1_F016.wav,"Well, that's serious enough.",excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_impro04_M011.wav,Yeah.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01M_impro03_M016.wav,I know.  Also I get to like plan the wedding now too. That will be fun.,excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_script01_1_M035.wav,Alright then.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script02_2_M024.wav,"Well, welcome to the human race.  Do you think this is what I had planned?  Do you think that when I proposed that I had this great fantasy going that four years down the road we would end up arguing on the beach over some fish?",angry,train,negative,AbstractTTS/IEMOCAP
Ses03M_script03_2_F041.wav,"I hate you.  Listen I'm sick and tired of listening to you, you sadistic bully.",angry,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro03_M002.wav,No.  Let me see.,surprise,train,,AbstractTTS/IEMOCAP
Ses01F_script01_1_F008.wav,What do you mean dishonest?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro07_F034.wav,"[LAUGHTER]. No, you'd get used to it.",happy,train,positive,AbstractTTS/IEMOCAP
Ses03F_script01_3_M004.wav,What?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02F_impro03_M008.wav,"Wow.  Yeah, 'cause yeah I don't know I'm sure if he--oh yeah he definitely had--would have had to have someone else--",happy,train,positive,AbstractTTS/IEMOCAP
Ses04M_impro02_M009.wav,"And this is what I do.  This is -- I mean, this is my life.  And I know that you're part of my life, too, and I mean, it's only -- it's just going to be a year.  I'll be back.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro04_M027.wav,"Oh yeah.  I will be a full time receptionist.  Harvard degree, sixteen hundred on my S.A.T.--",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_script02_1_F025.wav,About what?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01M_script02_2_F037.wav,I didn't say that.,sad,train,negative,AbstractTTS/IEMOCAP
Ses05M_script01_1_M025.wav,To hell with that!,angry,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro08_M001.wav,Ok.  I've- I've just been talking to this machine for the past half hour and I can't-can't get anything done.  I've been trying to book this vacation this entire time.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro05a_M011.wav,Eight.  And they're all gone.,angry,train,negative,AbstractTTS/IEMOCAP
Ses03F_script02_2_M027.wav,"Jesus, welcome to the human race.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_script01_1_F034.wav,I just--give it some more thought.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_impro05_F036.wav,That's fantastic.,angry,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro03_M017.wav,Hawaii? No.,excited,train,positive,AbstractTTS/IEMOCAP
Ses02F_script03_1_M034.wav,"As a matter of fact, the real cause of that row was Peter Burden.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_script03_1_F021.wav,"Thank you, dear.  The same applies to you except that if I catch you so much as looking at another woman, I'll kill you.",excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_impro02_M030.wav,You tell her-- [BREATHING],sad,train,negative,AbstractTTS/IEMOCAP
Ses04M_script01_3_M017.wav,"I kissed you.  I kissed Annie.  How long, how long I've waited to kiss you.",excited,train,positive,AbstractTTS/IEMOCAP
Ses01F_script03_2_M001.wav,However I believe the real cause of that row was Peter Burden.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_impro04_M031.wav,I was just joking...,sad,train,negative,AbstractTTS/IEMOCAP
Ses02F_script01_1_M033.wav,I've given it three years of thought.  I thought that if I waited Dad would forget about Larry and we could have a regular wedding and everything happy.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro06_M001.wav,"Oh no, I'm so sorry. What happened?",sad,train,negative,AbstractTTS/IEMOCAP
Ses01F_impro03_F013.wav,I guess I'll-  I guess I'll have an internet husband.[LAUGHTER],happy,train,positive,AbstractTTS/IEMOCAP
Ses01M_script01_1_M001.wav,He was out here at four this morning.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_script01_3_M014.wav,And he's gone forever.  You're sure?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01M_script02_2_M021.wav,So I'm putting the animals out we're getting the car to the garage and--,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01F_script03_2_M011.wav,"No particular reason.  Anyhow, they are very small ones.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04M_script01_1_M010.wav,I don't want to argue with him but it's time he realized that nobody believes Larry's alive anymore.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro08b_F019.wav,And charger and accessories and I want a cover that's pink.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_script02_1_M008.wav,Who's is it?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_script03_2_F003.wav,"No, I didn't. You made that up all in your jealous imagination.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_script02_1_M035.wav,There is that--no that's just seaweed isn't it?,excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_impro08b_M005.wav,"Um- well it's probably easy.  Can you any more symptoms either you're not receiving calls----ok, you're not receiving calls, not getting calls.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01M_script03_1_F001.wav,Freda is the only one who knows we are here. She wouldn't ring up.,fear,train,negative,AbstractTTS/IEMOCAP
Ses04F_script01_2_M014.wav,Calm yourself.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_script03_2_M010.wav,So am I. Bored stiff. Want some brandy?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_impro04_M019.wav,An abrasive vibe?,angry,train,negative,AbstractTTS/IEMOCAP
Ses02F_script03_1_M021.wav,So is everyone else in the long run.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_impro06_F002.wav,"Oh, I'm so sorry",sad,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro06_M006.wav,"I mean, they're, you know, they're upset.  It's like you know, they",sad,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro02_F029.wav,But I'm supposed to be okay with you going there.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro04_F035.wav,"Well, um, is that kinda like the side of you that you let people see when you go into these job interviews?",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03F_impro04_F010.wav,a part left than I can do.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_script02_2_F000.wav,About what?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01F_script03_1_M009.wav,With perfect poise.,happy,train,positive,AbstractTTS/IEMOCAP
