clip_id,source_batch,question,emotion_label,valence_label,audio_path,response_text,ground_truth_label,is_labelled,duration_s
A_818_angry_negative,corpusA_1200,Can you a joke?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_818_angry_negative.wav,"I understand you're upset, but I hope this makes you smile: why did the bicycle fall over? Because it was two tired!",neutral,True,7.340625
A_819_angry_negative,corpusA_1200,Set gardening tips?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_819_angry_negative.wav,"Focus on consistent watering, proper sunlight, and pest control to help your garden thrive.",neutral,True,5.35
A_820_angry_negative,corpusA_1200,Set the advantages of renewable energy?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_820_angry_negative.wav,"Renewable energy reduces pollution, lowers power bills, and provides long-term energy independence.",neutral,True,5.44
A_821_angry_negative,corpusA_1200,Play the history of the Eiffel Tower?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_821_angry_negative.wav,"I understand you're upset, but I can only provide information, not play audio recordings. Would you like me to tell you about its history instead?",negative,True,7.760625
A_822_angry_negative,corpusA_1200,What time is sunset?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_822_angry_negative.wav,"Sunset times vary depending on your location, so I need more information.",neutral,True,4.2
A_823_angry_negative,corpusA_1200,Can you the latest advancements in AI?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_823_angry_negative.wav,Current AI advancements include powerful language models and improved image generation.,neutral,True,5.400625
A_824_angry_negative,corpusA_1200,What is the advantages of renewable energy?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_824_angry_negative.wav,Renewable energy's main advantages are that it creates much less pollution and won't ever run out.,positive,True,6.1
A_825_angry_negative,corpusA_1200,Play tips for sustainable living?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_825_angry_negative.wav,You can minimize waste and use less energy every day.,neutral,True,3.34
A_826_angry_negative,corpusA_1200,Help me with photosynthesis?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_826_angry_negative.wav,Photosynthesis is how plants use light energy to make their own food.,neutral,True,3.38
A_827_angry_negative,corpusA_1200,Tell me about motivational quotes?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_827_angry_negative.wav,Motivational quotes are short sayings intended to inspire and encourage positive action.,positive,True,4.76
A_828_angry_negative,corpusA_1200,Can you the history of the Eiffel Tower?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_828_angry_negative.wav,"Built for the 1889 World's Fair, it was intended to commemorate the French Revolution.",neutral,True,5.250625
A_829_angry_negative,corpusA_1200,Play steps to learn a new language?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_829_angry_negative.wav,"Start with vocabulary basics, practice daily, and immerse yourself in the language.",neutral,True,4.6
A_830_angry_negative,corpusA_1200,Tell me about how to tie a tie?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_830_angry_negative.wav,You form a loop and pass the wide end through twice before tightening the knot.,neutral,True,3.99
A_831_angry_negative,corpusA_1200,Explain motivational quotes?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_831_angry_negative.wav,They are concise phrases designed to encourage and inspire positive action.,neutral,True,4.68
A_832_angry_negative,corpusA_1200,What are steps to learn a new language?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_832_angry_negative.wav,"Consistency in practice, building vocabulary, and immersing yourself in conversation are key.",neutral,True,5.3
A_833_angry_negative,corpusA_1200,How do I gardening tips?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_833_angry_negative.wav,"Focus on good soil, consistent watering, and plenty of sunlight for healthy plants.",neutral,True,4.78
A_834_angry_negative,corpusA_1200,Play the benefits of regular exercise?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_834_angry_negative.wav,"Regular exercise improves your physical health, boosts your mood, and increases your energy levels.",neutral,True,5.240625
A_835_angry_negative,corpusA_1200,What are gardening tips?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_835_angry_negative.wav,Start with easy-to-grow plants like herbs or lettuce and ensure they get plenty of sunlight and water.,positive,True,4.88
A_836_angry_negative,corpusA_1200,How do I motivational quotes?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_836_angry_negative.wav,Focus on finding words that resonate with you and inspire you to move forward.,neutral,True,4.49
A_837_angry_negative,corpusA_1200,Set the advantages of renewable energy?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_837_angry_negative.wav,"Renewable energy provides cleaner air, increases energy independence, and creates jobs.",positive,True,6.47
A_838_angry_negative,corpusA_1200,Set methods to reduce stress?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_838_angry_negative.wav,"Try deep breathing, exercise, or mindfulness for quick relief.",neutral,True,3.540625
A_839_angry_negative,corpusA_1200,How do I gardening tips?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_839_angry_negative.wav,Focus on watering consistently and managing pests to grow healthy plants.,neutral,True,3.96
A_840_angry_negative,corpusA_1200,Describe gardening tips?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_840_angry_negative.wav,"Focus on basics like sunlight, water, and good soil. That's it.",neutral,True,4.01
A_841_angry_negative,corpusA_1200,Explain popular programming languages?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_841_angry_negative.wav,"Popular languages like Python, Java, and JavaScript are used for things like websites, apps, and data analysis.",neutral,True,6.34
A_842_angry_negative,corpusA_1200,Help me with a joke?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_842_angry_negative.wav,"I'm sorry, but I can't help with that right now.",neutral,True,2.590625
A_843_angry_negative,corpusA_1200,Tell me about motivational quotes?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_843_angry_negative.wav,Motivational quotes are concise sayings designed to encourage and inspire you.,neutral,True,4.89
A_844_angry_negative,corpusA_1200,What is the concept of gravity?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_844_angry_negative.wav,Gravity is a fundamental force that pulls objects toward each other.,positive,True,3.52
A_845_angry_negative,corpusA_1200,What is how to bake a cake?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_845_angry_negative.wav,Follow a recipe by mixing ingredients and baking the batter in an oven.,neutral,True,4.06
A_846_angry_negative,corpusA_1200,What's the fastest bird in the world?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_846_angry_negative.wav,The Peregrine falcon is known to be the fastest bird.,neutral,True,3.260625
A_847_angry_negative,corpusA_1200,Tell me about the history of Rome?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_847_angry_negative.wav,Rome's history spans from a small settlement to a mighty empire that profoundly shaped Western culture and thought.,neutral,True,6.53
A_848_angry_negative,corpusA_1200,Who invented the printing press?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_848_angry_negative.wav,Johannes Gutenberg invented the printing press.,neutral,True,2.570625
A_849_angry_negative,corpusA_1200,What are the history of Rome?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_849_angry_negative.wav,"Rome's history encompasses its rise from a small city-state to a vast empire, followed by its split and eventual fall.",neutral,True,7.400625
A_850_angry_negative,corpusA_1200,How do I the concept of gravity?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_850_angry_negative.wav,Gravity is the force that pulls objects toward each other.,neutral,True,3.630625
A_851_angry_negative,corpusA_1200,What's the capital of Indonesia?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_851_angry_negative.wav,The capital of Indonesia is Jakarta.,neutral,True,2.120625
A_852_angry_negative,corpusA_1200,What are the latest advancements in AI?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_852_angry_negative.wav,"Recent breakthroughs include more powerful language models, impressive image generation, and enhanced multimodal capabilities.",neutral,True,7.39
A_853_angry_negative,corpusA_1200,Describe healthy meal ideas?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_853_angry_negative.wav,"Healthy meals include lean proteins, whole grains, and lots of vegetables. This information is not medical advice or a diagnosis; see a healthcare professional for care.",neutral,True,5.25
A_854_angry_negative,corpusA_1200,Explain the process of making tea?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_854_angry_negative.wav,"Steep a tea bag or leaves in hot water for a few minutes, then remove them and add milk or sugar if desired.",neutral,True,5.85
A_855_angry_negative,corpusA_1200,Help me with ways to improve sleep quality?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_855_angry_negative.wav,"Establish a regular sleep schedule, create a relaxing bedtime routine, and avoid screens before bed.",neutral,True,6.12
A_856_angry_negative,corpusA_1200,Help me with how to tie a tie?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_856_angry_negative.wav,"Start with the wide end longer, cross it over the narrow end, bring it up through the loop, and tuck it through the knot.",neutral,True,5.55
A_857_angry_negative,corpusA_1200,Set ways to improve sleep quality?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_857_angry_negative.wav,"Establish a consistent sleep schedule, create a relaxing bedtime routine, and ensure your bedroom is dark, quiet, and cool.",neutral,True,6.41
A_858_angry_negative,corpusA_1200,Describe tips for sustainable living?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_858_angry_negative.wav,"Focus on reducing your consumption, recycling diligently, and conserving energy.",neutral,True,4.9200625
A_859_angry_negative,corpusA_1200,What's the most venomous snake in the world?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_859_angry_negative.wav,The Inland Taipan has the most venom of any snake.,neutral,True,3.48
A_860_angry_negative,corpusA_1200,Play healthy meal ideas?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_860_angry_negative.wav,You can try baked chicken with roasted vegetables or a leafy green salad.,positive,True,4.14
A_861_angry_negative,corpusA_1200,Explain the process of making tea?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_861_angry_negative.wav,"Boil water, pour it over tea leaves, let it steep, and then strain it.",neutral,True,4.080625
A_862_angry_negative,corpusA_1200,How do I the history of the Eiffel Tower?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_862_angry_negative.wav,You can easily find its history by searching online or by visiting a local library.,neutral,True,4.46
A_863_angry_negative,corpusA_1200,What are steps to learn a new language?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_863_angry_negative.wav,"Start by mastering basic vocabulary and grammar, then practice speaking and listening regularly.",neutral,True,5.210625
A_864_angry_negative,corpusA_1200,What's the largest desert in Africa?,angry,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_864_angry_negative.wav,The Sahara is the largest desert in Africa.,neutral,True,2.76
